codepoint,edition,sequence,commons_title,page,side,rotation,crop_x0,crop_x1,x,y,w,h,render_width,frame_top,pitch,kind,score,juan,radical,similarity,status
3D67A,ccz,C-01632,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,48,left,-1.002,0,960,290,502,62,104,1920,496,82.54,headword,1.0,卷三上,52,0.954,approved
3D67B,ccz,C-01633,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,48,left,-1.002,0,960,127,503,53,89,1920,496,82.54,headword,0.998,卷三上,53,0.969,approved
3D680,ccz,C-01638,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,49,right,-0.727,954,1920,280,508,52,98,1920,499,82.92,headword,1.0,卷三上,54,0.98,approved
3D683,ccz,C-01641,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,49,right,-0.727,954,1920,17,504,71,104,1920,499,82.92,headword,0.999,卷三上,54,0.906,approved
3D685,ccz,C-01643,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,49,left,0.046,0,954,785,521,65,71,1920,508,83.36,headword,0.966,卷三上,54,0.981,approved
3D688,ccz,C-01646,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,49,left,0.046,0,954,448,523,64,81,1920,508,83.36,headword,0.598,卷三上,55,0.981,approved
3D689,ccz,C-01647,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,49,left,0.046,0,954,284,525,61,90,1920,508,83.36,headword,0.999,卷三上,56,0.973,approved
3D68D,ccz,C-01651,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,right,0.895,955,1920,609,506,65,104,1920,498,83.14,headword,0.999,卷三上,56,0.902,approved
3D68F,ccz,C-01653,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,right,0.895,955,1920,442,507,67,102,1920,498,83.14,headword,1.0,卷三上,56,0.915,approved
3D691,ccz,C-01655,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,right,0.895,955,1920,276,506,66,104,1920,498,83.14,headword,0.997,卷三上,56,0.956,approved
3D693,ccz,C-01657,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,right,0.895,955,1920,105,505,65,106,1920,498,83.14,headword,0.999,卷三上,56,0.918,approved
3D697,ccz,C-01661,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,left,-0.439,0,955,699,515,68,104,1920,509,83.54,headword,1.0,卷三上,56,0.921,approved
3D698,ccz,C-01662,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,left,-0.439,0,955,617,515,64,104,1920,509,83.54,headword,0.999,卷三上,56,0.968,approved
3D69A,ccz,C-01664,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,left,-0.439,0,955,527,516,70,97,1920,509,83.54,headword,0.999,卷三上,56,0.937,approved
3D69B,ccz,C-01665,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,left,-0.439,0,955,443,522,69,89,1920,509,83.54,headword,0.997,卷三上,56,0.963,approved
3D69C,ccz,C-01666,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,left,-0.439,0,955,360,514,64,105,1920,509,83.54,headword,0.999,卷三上,56,0.964,approved
3D69D,ccz,C-01667,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,left,-0.439,0,955,275,509,72,111,1920,509,83.54,headword,0.998,卷三上,56,0.911,approved
3D6A2,ccz,C-01672,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,51,right,-0.028,954,1920,611,514,56,101,1920,508,83.32,headword,0.998,卷三上,56,0.937,approved
3D6A5,ccz,C-01675,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,51,right,-0.028,954,1920,354,513,68,104,1920,508,83.32,headword,1.0,卷三上,56,0.925,approved
3D6A6,ccz,C-01676,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,51,right,-0.028,954,1920,273,525,66,90,1920,508,83.32,headword,0.996,卷三上,56,0.907,approved
3D6AF,ccz,C-01684,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,51,left,-0.509,0,954,697,509,70,103,1920,504,84.16,headword,1.0,卷三上,56,0.908,approved
3D6B4,ccz,C-01689,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,51,left,-0.509,0,954,273,504,72,104,1920,504,84.16,headword,0.999,卷三上,56,0.92,approved
3D6B8,ccz,C-01693,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,52,right,-0.001,960,1920,675,518,70,93,1920,504,82.94,headword,0.999,卷三上,56,0.926,approved
3D6B9,ccz,C-01694,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,52,right,-0.001,960,1920,591,515,69,96,1920,504,82.94,headword,0.999,卷三上,56,0.954,approved
3D6BA,ccz,C-01695,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,52,right,-0.001,960,1920,510,518,66,93,1920,504,82.94,headword,0.998,卷三上,56,0.959,approved
3D6BF,ccz,C-01700,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,52,right,-0.001,960,1920,171,511,67,92,1920,504,82.94,headword,1.0,卷三上,56,0.906,approved
3D6C0,ccz,C-01701,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,52,right,-0.001,960,1920,88,504,67,105,1920,504,82.94,headword,1.0,卷三上,56,0.938,approved
3D6D5,ccz,C-01721,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,53,right,-0.263,957,1920,277,517,64,99,1920,508,82.88,headword,1.0,卷三上,56,0.941,approved
3D6D6,ccz,C-01722,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,53,right,-0.263,957,1920,188,511,69,106,1920,508,82.88,headword,1.0,卷三上,56,0.966,approved
3D6DA,ccz,C-01726,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,53,left,-0.427,0,957,779,520,68,100,1920,513,82.7,headword,0.991,卷三上,56,0.907,approved
3D6DB,ccz,C-01727,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,53,left,-0.427,0,957,699,519,62,101,1920,513,82.7,headword,1.0,卷三上,56,0.97,approved
3D6DC,ccz,C-01728,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,53,left,-0.427,0,957,615,519,66,100,1920,513,82.7,headword,0.997,卷三上,56,0.941,approved
3D6E3,ccz,C-01735,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,54,right,0.658,956,1920,770,514,65,101,1920,506,83.16,headword,1.0,卷三上,56,0.954,approved
3D6E4,ccz,C-01736,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,54,right,0.658,956,1920,689,510,58,106,1920,506,83.16,headword,0.999,卷三上,56,0.955,approved
3D6E5,ccz,C-01737,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,54,right,0.658,956,1920,604,515,70,90,1920,506,83.16,headword,0.975,卷三上,56,0.908,approved
3D6EC,ccz,C-01744,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,54,right,0.658,956,1920,19,523,62,91,1920,506,83.16,headword,0.999,卷三上,56,0.926,approved
3D6ED,ccz,C-01745,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,54,left,-0.533,0,956,868,510,64,106,1920,508,83.12,headword,0.999,卷三上,56,0.911,approved
3D6F1,ccz,C-01749,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,54,left,-0.533,0,956,533,524,68,90,1920,508,83.12,headword,1.0,卷三上,56,0.985,approved
3D6F2,ccz,C-01750,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,54,left,-0.533,0,956,449,523,65,85,1920,508,83.12,headword,0.997,卷三上,56,0.969,approved
3D6F7,ccz,C-01755,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,55,right,-0.03,956,1920,771,517,67,97,1920,505,82.36,headword,1.0,卷三上,56,0.949,approved
3D6F8,ccz,C-01756,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,55,right,-0.03,956,1920,770,1056,67,100,1920,505,82.36,inline,1.0,卷三上,56,0.978,approved
3D6F9,ccz,C-01757,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,55,right,-0.03,956,1920,689,522,64,93,1920,505,82.36,headword,0.999,卷三上,56,0.96,approved
3D6FD,ccz,C-01761,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,55,right,-0.03,956,1920,356,509,68,103,1920,505,82.36,headword,1.0,卷三上,56,0.97,approved
3D6FE,ccz,C-01762,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,55,right,-0.03,956,1920,275,512,62,101,1920,505,82.36,headword,1.0,卷三上,56,0.981,approved
3D70E,ccz,C-01778,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,56,right,0.085,960,1920,777,1065,67,80,1920,495,83.14,inline,0.99,卷三上,56,0.934,approved
3D70F,ccz,C-01779,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,56,right,0.085,960,1920,692,523,64,96,1920,495,83.14,inline,0.999,卷三上,56,0.923,approved
3D725,ccz,C-01801,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,57,right,1.059,959,1920,527,517,69,74,1920,492,82.82,headword,0.982,卷三上,56,0.91,approved
3D730,ccz,C-01812,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,57,left,-0.824,0,959,450,502,65,93,1920,500,82.96,headword,0.999,卷三上,56,0.925,approved
3D749,ccz,C-01837,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,59,right,0.087,957,1920,773,518,72,97,1920,507,82.88,headword,1.0,卷三上,56,0.957,approved
3D74E,ccz,C-01842,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,59,right,0.087,957,1920,442,529,69,79,1920,507,82.88,headword,0.978,卷三上,56,0.977,approved
3D760,ccz,C-01862,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,60,right,0.583,959,1920,439,518,68,100,1920,511,82.82,headword,0.998,卷三上,56,0.903,approved
3D761,ccz,C-01863,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,60,right,0.583,959,1920,359,522,64,85,1920,511,82.82,headword,0.988,卷三上,56,0.947,approved
3D762,ccz,C-01864,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,60,right,0.583,959,1920,274,529,68,87,1920,511,82.82,headword,0.992,卷三上,56,0.975,approved
3D773,ccz,C-01881,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,61,right,0.716,961,1920,786,510,65,99,1920,504,83.96,headword,1.0,卷三上,56,0.978,approved
3D779,ccz,C-01886,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,61,right,0.716,961,1920,369,504,68,105,1920,504,83.96,headword,1.0,卷三上,56,0.961,approved
3D77E,ccz,C-01891,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,61,left,0.187,0,961,877,526,71,102,1920,523,83.62,headword,1.0,卷三上,56,0.91,approved
3D77F,ccz,C-01892,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,61,left,0.187,0,961,874,1285,71,107,1920,523,83.62,inline,0.988,卷三上,56,0.925,approved
3D781,ccz,C-01894,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,61,left,0.187,0,961,624,532,65,98,1920,523,83.62,headword,0.999,卷三上,56,0.964,approved
3D785,ccz,C-01897,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,61,left,0.187,0,961,373,529,64,102,1920,523,83.62,headword,1.0,卷三上,56,0.962,approved
3D78C,ccz,C-01904,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,62,right,1.221,959,1920,614,536,63,87,1920,518,82.92,headword,0.979,卷三上,56,0.939,approved
3D78D,ccz,C-01905,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,62,right,1.221,959,1920,531,518,72,105,1920,518,82.92,headword,0.999,卷三上,56,0.913,approved
3D79D,ccz,C-01921,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,62,left,0.118,0,959,279,517,65,93,1920,505,83.16,headword,0.999,卷三上,56,0.939,approved
3D79F,ccz,C-01923,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,62,left,0.118,0,959,198,510,66,105,1920,505,83.16,headword,1.0,卷三上,56,0.926,approved
3D7A0,ccz,C-01924,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,62,left,0.118,0,959,116,522,69,92,1920,505,83.16,headword,0.998,卷三上,56,0.919,approved
3D7A5,ccz,C-01929,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,63,right,1.024,958,1920,359,622,70,106,1920,507,82.1,inline,1.0,卷三上,56,0.949,approved
3D7AA,ccz,C-01934,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,63,left,-0.027,0,958,872,619,71,108,1920,509,83.08,inline,0.998,卷三上,56,0.924,approved
3D7AB,ccz,C-01935,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,63,left,-0.027,0,958,792,617,64,108,1920,509,83.08,inline,0.999,卷三上,56,0.961,approved
3D7B2,ccz,C-01942,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,64,right,0.268,960,1920,784,518,57,93,1920,510,82.94,headword,0.999,卷三上,58,0.968,approved
3D7B3,ccz,C-01943,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,64,right,0.268,960,1920,525,516,59,102,1920,510,82.94,headword,1.0,卷三上,58,0.959,approved
3D7B6,ccz,C-01946,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,64,right,0.268,960,1920,279,516,55,102,1920,510,82.94,headword,1.0,卷三上,58,0.98,approved
3D7B7,ccz,C-01947,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,64,right,0.268,960,1920,198,526,51,96,1920,510,82.94,inline,0.999,卷三上,58,0.916,approved
3D7B8,ccz,C-01948,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,64,right,0.268,960,1920,25,629,62,96,1920,510,82.94,inline,0.998,卷三上,58,0.927,approved
3D7BA,ccz,C-01950,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,64,left,0.684,0,960,618,509,53,97,1920,499,82.84,headword,0.998,卷三上,59,0.963,approved
3D7BC,ccz,C-01952,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,64,left,0.684,0,960,445,508,56,97,1920,499,82.84,headword,0.997,卷三上,59,0.976,approved
3D7C0,ccz,C-01956,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,65,right,0.912,954,1920,534,502,52,101,1920,493,82.82,headword,0.999,卷三上,60,0.971,approved
3D7C2,ccz,C-01958,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,65,right,0.912,954,1920,449,1270,66,102,1920,493,82.82,inline,1.0,卷三上,60,0.975,approved
3D7C9,ccz,C-01965,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,65,left,-0.327,0,954,448,500,57,105,1920,495,84.26,headword,0.999,卷三上,62,0.963,approved
3D7D2,ccz,C-01973,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,66,right,-0.176,954,1920,537,520,50,93,1920,506,83.62,headword,0.995,卷三上,62,0.954,approved
3D7DC,ccz,C-01983,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,66,left,-0.104,0,954,707,512,50,99,1920,502,82.96,headword,0.999,卷三上,62,0.969,approved
3D7E3,ccz,C-01990,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,67,right,0.334,950,1920,784,511,60,104,1920,502,82.85,headword,1.0,卷三上,64,0.973,approved
3D7E4,ccz,C-01991,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,67,right,0.334,950,1920,616,516,63,97,1920,502,82.85,headword,0.999,卷三上,65,0.978,approved
3D67E,ccz,C-01636,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,49,right,-0.727,954,1920,517,510,66,99,1920,499,82.92,headword,0.999,卷三上,54,0.899,approved
3D67F,ccz,C-01637,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,49,right,-0.727,954,1920,349,506,64,102,1920,499,82.92,headword,0.998,卷三上,54,0.724,approved
3D65B,ccz,C-01601,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,46,left,-0.617,0,957,127,506,50,102,1920,504,83.3,headword,1.0,卷三上,45,0.971,approved
3D7DB,ccz,C-01982,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,66,left,-0.104,0,954,774,504,69,110,1920,502,82.96,headword,0.976,卷三上,62,0.871,approved
3D7F6,ccz,C-02009,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,68,right,0.272,949,1920,781,507,68,111,1920,498,83.23,headword,0.997,卷三上,69,0.841,approved
3D7F9,ccz,C-02012,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,68,right,0.272,949,1920,526,504,71,103,1920,498,83.23,headword,0.997,卷三上,69,0.874,approved
3D6D3,ccz,C-01719,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,53,right,-0.263,957,1920,432,508,73,109,1920,508,82.88,headword,0.955,卷三上,56,0.854,approved
3D6D9,ccz,C-01725,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,53,left,-0.427,0,957,867,518,66,91,1920,513,82.7,headword,0.998,卷三上,56,0.864,approved
3D6DD,ccz,C-01729,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,53,left,-0.427,0,957,534,520,65,93,1920,513,82.7,headword,0.999,卷三上,56,0.845,approved
3D6DF,ccz,C-01731,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,53,left,-0.427,0,957,362,518,67,104,1920,513,82.7,headword,0.999,卷三上,56,0.889,approved
3D6E6,ccz,C-01738,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,54,right,0.658,956,1920,523,518,67,98,1920,506,83.16,headword,1.0,卷三上,56,0.802,approved
3D6EF,ccz,C-01747,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,54,left,-0.533,0,956,695,519,71,97,1920,508,83.12,headword,0.999,卷三上,56,0.868,approved
3D6F3,ccz,C-01751,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,54,left,-0.533,0,956,360,511,67,105,1920,508,83.12,headword,0.999,卷三上,56,0.775,approved
3D700,ccz,C-01764,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,55,right,-0.03,956,1920,100,514,70,96,1920,505,82.36,headword,0.999,卷三上,56,0.784,approved
3D7C4,ccz,C-01960,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,65,right,0.912,954,1920,35,500,70,102,1920,493,82.82,headword,0.989,卷三上,61,0.783,approved
3D7EF,ccz,C-02002,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,67,left,0.088,0,950,684,496,71,109,1920,496,83.84,headword,0.888,卷三上,67,0.891,approved
3D054,ccz,C-00081,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,20,right,0.734,964,1920,619,1541,73,105,1920,502,84.62,manual,0.995,卷一上,3,0.779,approved
3D057,ccz,C-00083,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,20,right,0.734,964,1920,367,1557,71,92,1920,502,84.62,manual,0.998,卷一上,3,0.62,approved
3D063,ccz,C-00094,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,20,left,-0.913,0,964,184,622,72,102,1920,506,83.56,manual,0.998,卷一上,3,0.769,approved
3D07E,ccz,C-00120,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,22,left,-0.522,0,965,445,670,72,104,1920,505,84.14,manual,0.984,卷一上,6,0.666,approved
3D08F,ccz,C-00135,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,23,left,-0.33,0,962,875,517,71,98,1920,507,84.1,manual,0.918,卷一上,6,0.484,approved
3D0A9,ccz,C-00160,File:NLC892-312002098744-312888 說文解字 十五卷 第1冊.pdf,24,left,-1.231,0,962,187,514,81,108,1920,512,84.2,manual,0.999,卷一上,6,0.954,approved
3D65F,ccz,C-01605,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,47,right,0.664,959,1920,522,502,69,109,1920,502,93.42,manual,0.983,卷三上,45,0.966,approved
3D68C,ccz,C-01650,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,right,0.895,955,1920,692,520,66,83,1920,498,83.14,headword,0.969,卷三上,56,0.871,approved
3D692,ccz,C-01656,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,right,0.895,955,1920,188,503,66,104,1920,498,83.14,headword,0.999,卷三上,56,0.84,approved
3D694,ccz,C-01658,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,right,0.895,955,1920,22,502,66,105,1920,498,83.14,headword,1.0,卷三上,56,0.837,approved
3D69F,ccz,C-01669,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,50,left,-0.439,0,955,112,515,62,101,1920,509,83.54,headword,0.999,卷三上,56,0.87,approved
3D6A0,ccz,C-01670,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,51,right,-0.028,954,1920,777,513,64,107,1920,508,83.32,headword,0.994,卷三上,56,0.855,approved
3D6A9,ccz,C-01679,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,51,right,-0.028,954,1920,14,513,76,101,1920,508,83.32,headword,0.999,卷三上,56,0.834,approved
3D721,ccz,C-01797,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,56,left,0.401,0,960,120,528,70,77,1920,501,83.04,headword,0.971,卷三上,56,0.763,approved
3D734,ccz,C-01816,File:NLC892-312002098744-312890 說文解字 十五卷 第2冊.pdf,57,left,-0.824,0,959,116,503,68,105,1920,500,82.96,headword,0.982,卷三上,56,0.836,approved
